82,3
103,3
85,3
68,3
96,3
89,3
46,3
91,3
69,3
102,3
108,3
76,3
92,3
43,3
51,3
65,3
57,3
55,3
48,3
94,3
95,3
106,3
65,3
46,3
94,3
60,3
41,3
61,3
94,3
97,3
68,3
79,3
88,3
44,3
75,3
88,3
107,3
46,3
49,3
83,3
75,3
65,3
40,3
68,3
44,3
49,3
65,3
107,3
101,3
91,3
88,3
67,3
92,3
66,3
51,3
60,3
95,3
79,3
77,3
84,3
117,3
41,3
105,3
55,3
75,3
88,3
69,3
82,3
54,3
103,3
40,3
51,3
51,3
50,3
71,3
84,3
72,3
43,3
81,3
54,3
81,3
74,3
67,3
42,3
113,3
53,3
69,3
60,3
53,3
105,3
48,3
66,3
76,3
53,3
68,3
60,3
56,3
86,3
111,3
80,3
92,3
48,3
85,3
62,3
63,3
45,3
58,3
47,3
52,3
53,3
68,3
69,3
64,3
73,3
81,3
49,3
98,3
55,3
44,3
59,3
114,3
58,3
94,3
60,3
104,3
70,3
74,3
69,3
96,3
47,3
44,3
60,3
50,3
66,3
64,3
119,3
63,3
55,3
78,3
84,3
74,3
89,3
104,3
65,3
89,3
102,3
109,3
70,3
76,3
51,3
56,3
53,3
58,3
86,3
61,3
74,3
65,3
72,3
64,3
70,3
68,3
87,3
43,3
105,3
62,3
63,3
64,3
105,3
96,3
62,3
53,3
66,3
57,3
55,3
51,3
114,3
89,3
102,3
114,3
69,3
64,3
107,3
77,3
84,3
100,3
88,3
62,3
72,3
69,3
56,3
73,3
56,3
71,3
97,3
162,3
52,3
46,3
69,3
60,3
75,3
100,3
106,3
72,3
94,3
88,3
86,3
67,3
47,3
104,3
65,3
98,3
65,3
94,3
53,3
79,3
91,3
42,3
66,3
52,3
69,3
106,3
54,3
53,3
91,3
89,3
86,3
57,3
60,3
82,3
91,3
80,3
69,3
93,3
81,3
102,3
63,3
61,3
75,3
68,3
91,3
95,3
68,3
58,3
82,3
83,3
64,3
56,3
86,3
87,3
77,3
47,3
48,3
95,3
87,3
41,3
81,3
85,3
48,3
87,3
64,3
84,3
90,3
113,3
93,3
73,3
91,3
96,3
54,3
53,3
63,3
38,3
112,3
110,3
79,3
90,3
100,3
94,3
104,3
53,3
106,3
49,3
59,3
80,3
67,3
93,3
90,3
103,3
60,3
97,3
58,3
82,3
95,3
84,3
57,3
60,3
90,3
48,3
65,3
55,3
98,3
45,3
66,3
69,3
84,3
100,3
68,3
56,3
61,3
94,3
60,3
107,3
86,3
87,3
85,3
48,3
45,3
100,3
113,3
93,3
66,3
63,3
56,3
50,3
92,3
113,3
53,3
93,3
85,3
66,3
48,3
72,3
100,3
107,3
54,3
72,3
83,3
43,3
92,3
40,3
98,3
68,3
79,3
105,3
93,3
63,3
92,3
49,3
74,3
61,3
70,3
85,3
99,3
46,3
54,3
74,3
101,3
55,3
110,3
52,3
92,3
51,3
45,3
112,3
71,3
88,3
92,3
55,3
53,3
108,3
76,3
56,3
44,3
57,3
90,3
98,3
79,3
104,3
55,3
70,3
45,3
49,3
75,3
97,3
50,3
60,3
43,3
50,3
106,3
69,3
93,3
104,3
72,3
58,3
57,3
79,3
47,3
64,3
112,3
49,3
58,3
52,3
68,3
41,3
91,3
102,3
51,3
57,3
88,3
66,3
111,3
51,3
57,3
50,3
107,3
107,3
53,3
97,3
110,3
62,3
53,3
109,3
66,3
56,3
76,3
84,3
101,3
122,3
86,3
65,3
72,3
101,3
43,3
76,3
85,3
60,3
46,3
69,3
56,3
109,3
102,3
67,3
54,3
55,3
74,3
55,3
60,3
65,3
61,3
91,3
101,3
56,3
119,3
56,3
51,3
93,3
45,3
102,3
69,3
102,3
55,3
61,3
53,3
52,3
62,3
49,3
70,3
48,3
102,3
70,3
67,3
49,3
71,3
87,3
99,3
79,3
55,3
54,3
52,3
96,3
61,3
64,3
72,3
88,3
65,3
55,3
72,3
73,3
53,3
66,3
75,3
54,3
52,3
93,3
84,3
98,3
99,3
50,3
92,3
56,3
78,3
69,3
60,3
97,3
73,3
53,3
95,3
62,3
90,3
127,3
73,3
95,3
106,3
67,3
60,3
82,3
74,3
86,3
44,3
44,3
45,3
87,3
56,3
54,3
92,3
40,3
49,3
76,3
48,3
57,3
53,3
66,3
78,3
48,3
61,3
69,3
104,3
76,3
66,3
58,3
77,3
78,3
48,3
102,3
77,3
63,3
75,3
82,3
62,3
57,3
108,3
62,3
101,3
74,3
87,3
51,3
87,3
82,3
82,3
73,3
47,3
104,3
38,3
67,3
68,3
91,3
78,3
49,3
62,3
54,3
76,3
60,3
64,3
83,3
70,3
69,3
44,3
63,3
102,3
53,3
47,3
101,3
62,3
48,3
53,3
59,3
100,3
67,3
106,3
75,3
91,3
65,3
59,3
73,3
52,3
44,3
66,3
63,3
55,3
58,3
121,3
51,3
112,3
75,3
135,3
70,3
98,3
37,3
70,3
61,3
67,3
80,3
91,3
90,3
54,3
103,3
46,3
75,3
45,3
97,3
89,3
65,3
92,3
43,3
84,3
70,3
91,3
61,3
64,3
97,3
60,3
91,3
115,3
66,3
49,3
97,3
56,3
80,3
43,3
128,3
51,3
48,3
63,3
57,3
83,3
69,3
61,3
98,3
90,3
90,3
88,3
71,3
47,3
88,3
77,3
37,3
51,3
72,3
80,3
63,3
42,3
52,3
67,3
71,3
94,3
105,3
44,3
98,3
51,3
86,3
65,3
130,3
83,3
112,3
55,3
90,3
87,3
89,3
67,3
103,3
71,3
108,3
46,3
78,3
56,3
97,3
61,3
89,3
61,3
58,3
61,3
60,3
88,3
62,3
42,3
83,3
61,3
64,3
49,3
94,3
56,3
53,3
47,3
106,3
66,3
95,3
94,3
93,3
61,3
88,3
56,3
48,3
59,3
71,3
56,3
51,3
41,3
105,3
66,3
76,3
66,3
64,3
79,3
86,3
44,3
64,3
75,3
74,3
49,3
74,3
64,3
85,3
80,3
78,3
79,3
103,3
70,3
100,3
62,3
103,3
49,3
71,3
52,3
79,3
69,3
71,3
78,3
42,3
86,3
78,3
63,3
103,3
100,3
75,3
68,3
54,3
42,3
104,3
48,3
47,3
95,3
104,3
54,3
55,3
92,3
51,3
43,3
51,3
98,3
52,3
60,3
64,3
80,3
91,3
70,3
89,3
60,3
49,3
39,3
47,3
66,3
94,3
89,3
98,3
44,3
104,3
75,3
49,3
89,3
90,3
122,3
55,3
88,3
55,3
104,3
80,3
75,3
112,3
66,3
65,3
50,3
64,3
54,3
89,3
41,3
47,3
42,3
96,3
111,3
65,3
63,3
55,3
60,3
65,3
83,3
43,3
71,3
46,3
108,3
61,3
96,3
63,3
67,3
50,3
57,3
41,3
89,3
72,3
78,3
72,3
60,3
67,3
86,3
102,3
58,3
60,3
42,3
63,3
59,3
105,3
77,3
62,3
83,3
105,3
89,3
101,3
94,3
58,3
48,3
61,3
67,3
52,3
49,3
74,3
63,3
83,3
119,3
104,3
51,3
71,3
86,3
