611,3
549,3
590,3
574,3
564,3
562,3
568,3
612,3
561,3
603,3
559,3
571,3
617,3
575,3
590,3
588,3
552,3
566,3
558,3
562,3
574,3
581,3
568,3
595,3
580,3
567,3
565,3
581,3
578,3
612,3
602,3
549,3
555,3
607,3
561,3
606,3
574,3
589,3
553,3
566,3
564,3
547,3
551,3
595,3
571,3
562,3
547,3
568,3
572,3
563,3
598,3
570,3
610,3
552,3
568,3
617,3
571,3
568,3
573,3
561,3
574,3
565,3
573,3
575,3
591,3
603,3
587,3
590,3
579,3
553,3
559,3
576,3
568,3
569,3
559,3
562,3
565,3
553,3
553,3
579,3
583,3
555,3
571,3
587,3
546,3
577,3
577,3
584,3
561,3
554,3
552,3
608,3
546,3
547,3
560,3
548,3
577,3
567,3
565,3
597,3
559,3
559,3
570,3
583,3
559,3
570,3
555,3
592,3
601,3
581,3
575,3
598,3
605,3
577,3
597,3
556,3
567,3
596,3
591,3
547,3
563,3
601,3
637,3
583,3
559,3
588,3
597,3
563,3
571,3
568,3
558,3
574,3
560,3
571,3
573,3
570,3
552,3
591,3
564,3
555,3
575,3
603,3
562,3
569,3
576,3
592,3
574,3
565,3
608,3
618,3
570,3
562,3
564,3
576,3
558,3
587,3
552,3
601,3
624,3
596,3
564,3
561,3
570,3
571,3
555,3
562,3
560,3
570,3
589,3
553,3
567,3
550,3
576,3
611,3
580,3
558,3
617,3
563,3
557,3
575,3
607,3
582,3
545,3
559,3
546,3
585,3
546,3
559,3
593,3
555,3
590,3
548,3
625,3
546,3
614,3
585,3
561,3
549,3
556,3
583,3
566,3
629,3
559,3
571,3
563,3
564,3
596,3
616,3
598,3
573,3
607,3
559,3
566,3
554,3
617,3
606,3
560,3
624,3
608,3
579,3
554,3
563,3
607,3
571,3
576,3
570,3
631,3
617,3
564,3
621,3
591,3
556,3
648,3
565,3
563,3
586,3
551,3
609,3
569,3
561,3
568,3
589,3
560,3
563,3
578,3
594,3
566,3
581,3
583,3
601,3
571,3
590,3
573,3
552,3
555,3
564,3
564,3
544,3
568,3
605,3
570,3
580,3
553,3
552,3
584,3
563,3
560,3
554,3
565,3
572,3
549,3
579,3
605,3
575,3
554,3
612,3
572,3
620,3
554,3
563,3
552,3
552,3
568,3
586,3
566,3
571,3
555,3
567,3
576,3
566,3
567,3
572,3
561,3
555,3
601,3
556,3
560,3
556,3
569,3
601,3
561,3
550,3
562,3
575,3
624,3
567,3
563,3
585,3
570,3
590,3
586,3
564,3
556,3
560,3
557,3
597,3
581,3
615,3
572,3
559,3
557,3
556,3
602,3
583,3
562,3
604,3
574,3
568,3
556,3
561,3
603,3
572,3
561,3
581,3
561,3
566,3
547,3
577,3
574,3
565,3
553,3
550,3
615,3
566,3
563,3
556,3
564,3
566,3
560,3
569,3
603,3
576,3
583,3
562,3
575,3
578,3
564,3
580,3
586,3
552,3
547,3
592,3
608,3
577,3
581,3
569,3
570,3
576,3
559,3
552,3
554,3
552,3
544,3
609,3
580,3
585,3
580,3
570,3
579,3
591,3
563,3
584,3
593,3
570,3
593,3
554,3
599,3
604,3
570,3
552,3
598,3
563,3
563,3
564,3
560,3
551,3
568,3
586,3
582,3
580,3
590,3
591,3
555,3
583,3
590,3
581,3
620,3
596,3
557,3
579,3
562,3
567,3
587,3
557,3
580,3
566,3
560,3
557,3
612,3
574,3
574,3
570,3
630,3
580,3
552,3
572,3
557,3
558,3
581,3
567,3
581,3
581,3
571,3
551,3
607,3
567,3
604,3
581,3
566,3
564,3
552,3
586,3
610,3
557,3
600,3
551,3
564,3
553,3
573,3
561,3
547,3
593,3
560,3
579,3
551,3
555,3
560,3
556,3
551,3
572,3
552,3
559,3
579,3
554,3
577,3
576,3
562,3
565,3
552,3
575,3
550,3
597,3
558,3
578,3
560,3
555,3
576,3
567,3
571,3
563,3
555,3
601,3
605,3
622,3
595,3
592,3
569,3
553,3
611,3
571,3
600,3
584,3
597,3
585,3
563,3
578,3
566,3
564,3
595,3
549,3
570,3
572,3
547,3
551,3
564,3
588,3
572,3
560,3
590,3
564,3
570,3
566,3
615,3
562,3
559,3
565,3
580,3
599,3
557,3
546,3
609,3
587,3
550,3
557,3
629,3
598,3
568,3
550,3
559,3
562,3
563,3
605,3
585,3
566,3
558,3
591,3
563,3
603,3
553,3
596,3
568,3
579,3
565,3
564,3
621,3
569,3
561,3
547,3
575,3
560,3
562,3
589,3
566,3
572,3
558,3
566,3
565,3
572,3
586,3
559,3
553,3
562,3
549,3
595,3
607,3
550,3
573,3
595,3
572,3
595,3
583,3
550,3
574,3
553,3
560,3
573,3
559,3
575,3
551,3
594,3
551,3
581,3
565,3
550,3
563,3
574,3
586,3
